date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2025-03-21,SKU0162,224,100,14,497
2025-03-28,SKU0162,221,115,14,497
2025-04-04,SKU0162,241,108,14,497
2025-04-11,SKU0162,313,99,14,497
2025-04-18,SKU0162,372,94,14,497
2025-04-25,SKU0162,397,101,14,497
2025-05-02,SKU0162,377,103,14,497
2025-05-09,SKU0162,366,112,14,497
2025-05-16,SKU0162,278,107,14,497
2025-05-23,SKU0162,271,104,14,497
2025-05-30,SKU0162,207,116,14,497
2025-06-06,SKU0162,38,115,14,497
2025-06-13,SKU0162,0,99,14,497
2025-06-20,SKU0162,18,118,14,497
2025-06-27,SKU0162,38,110,14,497
2025-07-04,SKU0162,78,104,14,497
2025-07-11,SKU0162,79,83,14,497
2025-07-18,SKU0162,99,107,14,497
2025-07-25,SKU0162,92,99,14,497
2025-08-01,SKU0162,60,110,14,497
2025-08-08,SKU0162,134,107,14,497
2025-08-15,SKU0162,129,84,14,497
2025-08-22,SKU0162,192,109,14,497
2025-08-29,SKU0162,181,95,14,497
2024-04-06,SKU0163,1411,101,10,356
2024-04-13,SKU0163,1420,101,10,356
2024-04-20,SKU0163,1502,92,10,356
2024-04-27,SKU0163,1460,100,10,356
2024-05-04,SKU0163,1538,85,10,356
2024-05-11,SKU0163,1709,107,10,356
2024-05-18,SKU0163,1806,101,10,356
2024-05-25,SKU0163,1840,105,10,356
2024-06-01,SKU0163,1877,99,10,356
2024-06-08,SKU0163,1765,86,10,356
2024-06-15,SKU0163,1728,112,10,356
2024-06-22,SKU0163,1691,118,10,356
2024-06-29,SKU0163,1729,106,10,356
2024-07-06,SKU0163,1811,108,10,356
2024-07-13,SKU0163,1768,103,10,356
2024-07-20,SKU0163,1837,86,10,356
2024-07-27,SKU0163,1687,115,10,356
2024-08-03,SKU0163,1733,96,10,356
2024-08-10,SKU0163,1640,98,10,356
2024-08-17,SKU0163,1596,113,10,356
2024-08-24,SKU0163,1662,107,10,356
2024-08-31,SKU0163,1706,91,10,356
2024-09-07,SKU0163,1718,93,10,356
2024-09-14,SKU0163,1566,112,10,356
2024-09-21,SKU0163,1463,111,10,356
2024-09-28,SKU0163,1388,99,10,356
2024-10-05,SKU0163,1364,98,10,356
2024-10-12,SKU0163,1268,104,10,356
2024-10-19,SKU0163,1245,99,10,356
2024-10-26,SKU0163,1265,99,10,356
2024-11-02,SKU0163,1217,78,10,356
2024-11-09,SKU0163,1189,91,10,356
2024-11-16,SKU0163,1013,112,10,356
2024-11-23,SKU0163,988,107,10,356
2024-11-30,SKU0163,930,110,10,356
2024-12-07,SKU0163,927,110,10,356
2024-12-14,SKU0163,844,93,10,356
2024-12-21,SKU0163,753,109,10,356
2024-12-28,SKU0163,645,109,10,356
2025-01-04,SKU0163,516,87,10,356
2025-01-11,SKU0163,526,108,10,356
2025-01-18,SKU0163,519,95,10,356
2025-01-25,SKU0163,509,96,10,356
2025-02-01,SKU0163,553,111,10,356
2025-02-08,SKU0163,449,110,10,356
2025-02-15,SKU0163,530,97,10,356
2025-02-22,SKU0163,577,122,10,356
2025-03-01,SKU0163,605,82,10,356
2025-03-08,SKU0163,650,105,10,356
2025-03-15,SKU0163,676,90,10,356
2025-03-22,SKU0163,720,102,10,356
2025-03-29,SKU0163,695,106,10,356
2025-04-05,SKU0163,678,94,10,356
2025-04-12,SKU0163,822,96,10,356
2025-04-19,SKU0163,902,101,10,356
2025-04-26,SKU0163,922,83,10,356
2025-05-03,SKU0163,955,99,10,356
2025-05-10,SKU0163,925,100,10,356
2025-05-17,SKU0163,986,95,10,356
2025-05-24,SKU0163,1159,105,10,356
2025-05-31,SKU0163,1353,76,10,356
2025-06-07,SKU0163,1323,109,10,356
2025-06-14,SKU0163,1246,94,10,356
2025-06-21,SKU0163,1242,108,10,356
2025-06-28,SKU0163,1232,115,10,356
2025-07-05,SKU0163,1184,94,10,356
2025-07-12,SKU0163,1240,98,10,356
2025-07-19,SKU0163,1289,115,10,356
2025-07-26,SKU0163,1203,105,10,356
2025-08-02,SKU0163,1283,101,10,356
2025-08-09,SKU0163,1198,80,10,356
2025-08-16,SKU0163,1207,88,10,356
2025-08-23,SKU0163,1241,123,10,356
2025-08-30,SKU0163,1175,93,10,356
2025-05-21,SKU0164,370,72,11,277
2025-05-28,SKU0164,377,82,11,277
2025-06-04,SKU0164,365,87,11,277
2025-06-11,SKU0164,237,55,11,277
2025-06-18,SKU0164,251,64,11,277
2025-06-25,SKU0164,268,76,11,277
2025-07-02,SKU0164,377,71,11,277
2025-07-09,SKU0164,341,67,11,277
2025-07-16,SKU0164,292,78,11,277
2025-07-23,SKU0164,347,77,11,277
2025-07-30,SKU0164,327,74,11,277
2025-08-06,SKU0164,302,64,11,277
2025-08-13,SKU0164,274,97,11,277
2025-08-20,SKU0164,299,78,11,277
2025-08-27,SKU0164,262,65,11,277
2024-06-18,SKU0165,103,17,18,79
2024-06-25,SKU0165,93,13,18,79
2024-07-02,SKU0165,108,21,18,79
2024-07-09,SKU0165,116,19,18,79
2024-07-16,SKU0165,126,18,18,79
2024-07-23,SKU0165,137,20,18,79
2024-07-30,SKU0165,150,17,18,79
2024-08-06,SKU0165,160,23,18,79
2024-08-13,SKU0165,174,22,18,79
2024-08-20,SKU0165,175,15,18,79
2024-08-27,SKU0165,174,16,18,79
2024-09-03,SKU0165,190,20,18,79
2024-09-10,SKU0165,175,27,18,79
2024-09-17,SKU0165,197,16,18,79
2024-09-24,SKU0165,207,16,18,79
2024-10-01,SKU0165,217,25,18,79
2024-10-08,SKU0165,224,20,18,79
2024-10-15,SKU0165,225,19,18,79
2024-10-22,SKU0165,233,20,18,79
2024-10-29,SKU0165,241,21,18,79
2024-11-05,SKU0165,232,16,18,79
2024-11-12,SKU0165,235,17,18,79
2024-11-19,SKU0165,225,12,18,79
2024-11-26,SKU0165,236,14,18,79
2024-12-03,SKU0165,222,15,18,79
2024-12-10,SKU0165,227,20,18,79
2024-12-17,SKU0165,216,17,18,79
2024-12-24,SKU0165,215,20,18,79
2024-12-31,SKU0165,163,11,18,79
2025-01-07,SKU0165,138,25,18,79
2025-01-14,SKU0165,161,21,18,79
2025-01-21,SKU0165,165,21,18,79
2025-01-28,SKU0165,162,19,18,79
2025-02-04,SKU0165,148,18,18,79
2025-02-11,SKU0165,134,30,18,79
2025-02-18,SKU0165,102,14,18,79
2025-02-25,SKU0165,96,17,18,79
2025-03-04,SKU0165,72,18,18,79
2025-03-11,SKU0165,44,21,18,79
2025-03-18,SKU0165,41,29,18,79
2025-03-25,SKU0165,46,21,18,79
2025-04-01,SKU0165,34,25,18,79
2025-04-08,SKU0165,44,22,18,79
2025-04-15,SKU0165,19,16,18,79
2025-04-22,SKU0165,6,27,18,79
2025-04-29,SKU0165,5,21,18,79
2025-05-06,SKU0165,0,20,18,79
2025-05-13,SKU0165,0,16,18,79
2025-05-20,SKU0165,0,26,18,79
2025-05-27,SKU0165,6,19,18,79
2025-06-03,SKU0165,12,20,18,79
2025-06-10,SKU0165,0,21,18,79
2025-06-17,SKU0165,0,20,18,79
2025-06-24,SKU0165,19,19,18,79
2025-07-01,SKU0165,27,22,18,79
2025-07-08,SKU0165,30,22,18,79
2025-07-15,SKU0165,21,18,18,79
2025-07-22,SKU0165,39,18,18,79
2025-07-29,SKU0165,51,10,18,79
2025-08-05,SKU0165,69,24,18,79
2025-08-12,SKU0165,76,20,18,79
2025-08-19,SKU0165,69,21,18,79
2025-08-26,SKU0165,83,23,18,79
2023-11-17,SKU0166,848,76,11,340
2023-11-24,SKU0166,813,75,11,340
2023-12-01,SKU0166,819,76,11,340
2023-12-08,SKU0166,841,72,11,340
2023-12-15,SKU0166,882,70,11,340
2023-12-22,SKU0166,891,75,11,340
2023-12-29,SKU0166,817,73,11,340
2024-01-05,SKU0166,786,72,11,340
2024-01-12,SKU0166,763,54,11,340
2024-01-19,SKU0166,762,55,11,340
2024-01-26,SKU0166,743,69,11,340
2024-02-02,SKU0166,832,57,11,340
2024-02-09,SKU0166,822,83,11,340
2024-02-16,SKU0166,822,73,11,340
2024-02-23,SKU0166,838,75,11,340
2024-03-01,SKU0166,781,86,11,340
2024-03-08,SKU0166,801,72,11,340
2024-03-15,SKU0166,856,60,11,340
2024-03-22,SKU0166,837,57,11,340
2024-03-29,SKU0166,874,66,11,340
2024-04-05,SKU0166,840,71,11,340
2024-04-12,SKU0166,805,68,11,340
2024-04-19,SKU0166,863,81,11,340
2024-04-26,SKU0166,932,70,11,340
2024-05-03,SKU0166,996,74,11,340
2024-05-10,SKU0166,1045,84,11,340
2024-05-17,SKU0166,984,61,11,340
2024-05-24,SKU0166,987,67,11,340
2024-05-31,SKU0166,984,67,11,340
2024-06-07,SKU0166,832,60,11,340
2024-06-14,SKU0166,716,74,11,340
2024-06-21,SKU0166,751,84,11,340
2024-06-28,SKU0166,773,71,11,340
2024-07-05,SKU0166,866,78,11,340
2024-07-12,SKU0166,896,68,11,340
2024-07-19,SKU0166,890,88,11,340
2024-07-26,SKU0166,900,80,11,340
2024-08-02,SKU0166,931,61,11,340
2024-08-09,SKU0166,873,67,11,340
2024-08-16,SKU0166,882,71,11,340
2024-08-23,SKU0166,869,67,11,340
2024-08-30,SKU0166,905,72,11,340
2024-09-06,SKU0166,967,72,11,340
2024-09-13,SKU0166,983,80,11,340
2024-09-20,SKU0166,1065,71,11,340
2024-09-27,SKU0166,1079,68,11,340
2024-10-04,SKU0166,1043,62,11,340
2024-10-11,SKU0166,1003,83,11,340
2024-10-18,SKU0166,1018,69,11,340
2024-10-25,SKU0166,1029,68,11,340
2024-11-01,SKU0166,977,73,11,340
2024-11-08,SKU0166,1019,68,11,340
2024-11-15,SKU0166,868,78,11,340
2024-11-22,SKU0166,874,75,11,340
2024-11-29,SKU0166,889,76,11,340
2024-12-06,SKU0166,872,66,11,340
2024-12-13,SKU0166,867,66,11,340
2024-12-20,SKU0166,900,69,11,340
2024-12-27,SKU0166,782,80,11,340
2025-01-03,SKU0166,636,84,11,340
2025-01-10,SKU0166,594,79,11,340
2025-01-17,SKU0166,599,76,11,340
2025-01-24,SKU0166,517,78,11,340
2025-01-31,SKU0166,509,80,11,340
2025-02-07,SKU0166,520,88,11,340
2025-02-14,SKU0166,464,72,11,340
2025-02-21,SKU0166,441,74,11,340
2025-02-28,SKU0166,454,62,11,340
2025-03-07,SKU0166,481,80,11,340
2025-03-14,SKU0166,525,70,11,340
2025-03-21,SKU0166,483,85,11,340
2025-03-28,SKU0166,504,80,11,340
2025-04-04,SKU0166,467,64,11,340
2025-04-11,SKU0166,418,71,11,340
2025-04-18,SKU0166,451,70,11,340
2025-04-25,SKU0166,424,81,11,340
2025-05-02,SKU0166,443,85,11,340
2025-05-09,SKU0166,437,75,11,340
2025-05-16,SKU0166,423,75,11,340
2025-05-23,SKU0166,369,71,11,340
2025-05-30,SKU0166,408,91,11,340
2025-06-06,SKU0166,256,71,11,340
2025-06-13,SKU0166,136,69,11,340
2025-06-20,SKU0166,52,65,11,340
2025-06-27,SKU0166,0,68,11,340
2025-07-04,SKU0166,0,80,11,340
2025-07-11,SKU0166,1,75,11,340
2025-07-18,SKU0166,0,66,11,340
2025-07-25,SKU0166,0,83,11,340
2025-08-01,SKU0166,0,71,11,340
2025-08-08,SKU0166,3,78,11,340
2025-08-15,SKU0166,36,69,11,340
2025-08-22,SKU0166,49,78,11,340
2025-08-29,SKU0166,24,79,11,340
2025-02-28,SKU0167,234,47,12,253
2025-03-07,SKU0167,288,56,12,253
2025-03-14,SKU0167,268,51,12,253
2025-03-21,SKU0167,301,48,12,253
2025-03-28,SKU0167,323,66,12,253
2025-04-04,SKU0167,315,52,12,253
2025-04-11,SKU0167,297,44,12,253
2025-04-18,SKU0167,315,58,12,253
2025-04-25,SKU0167,311,52,12,253
2025-05-02,SKU0167,343,52,12,253
2025-05-09,SKU0167,311,50,12,253
2025-05-16,SKU0167,302,51,12,253
2025-05-23,SKU0167,341,63,12,253
2025-05-30,SKU0167,314,44,12,253
2025-06-06,SKU0167,205,42,12,253
2025-06-13,SKU0167,152,31,12,253
2025-06-20,SKU0167,184,66,12,253
2025-06-27,SKU0167,162,47,12,253
2025-07-04,SKU0167,127,60,12,253
2025-07-11,SKU0167,122,57,12,253
2025-07-18,SKU0167,138,48,12,253
2025-07-25,SKU0167,84,47,12,253
2025-08-01,SKU0167,91,45,12,253
2025-08-08,SKU0167,33,49,12,253
2025-08-15,SKU0167,81,60,12,253
2025-08-22,SKU0167,93,50,12,253
2025-08-29,SKU0167,66,56,12,253
2025-06-01,SKU0168,752,93,17,406
2025-06-08,SKU0168,625,81,17,406
2025-06-15,SKU0168,574,110,17,406
2025-06-22,SKU0168,570,112,17,406
2025-06-29,SKU0168,531,90,17,406
2025-07-06,SKU0168,544,99,17,406
2025-07-13,SKU0168,598,86,17,406
2025-07-20,SKU0168,623,97,17,406
2025-07-27,SKU0168,651,99,17,406
2025-08-03,SKU0168,675,91,17,406
2025-08-10,SKU0168,688,108,17,406
2025-08-17,SKU0168,666,106,17,406
2025-08-24,SKU0168,681,97,17,406
2025-08-31,SKU0168,725,94,17,406
2025-06-13,SKU0169,728,41,5,151
2025-06-20,SKU0169,786,40,5,151
2025-06-27,SKU0169,763,29,5,151
2025-07-04,SKU0169,761,35,5,151
2025-07-11,SKU0169,798,36,5,151
2025-07-18,SKU0169,776,31,5,151
2025-07-25,SKU0169,796,32,5,151
2025-08-01,SKU0169,746,27,5,151
2025-08-08,SKU0169,750,43,5,151
2025-08-15,SKU0169,672,28,5,151
2025-08-22,SKU0169,636,33,5,151
2025-08-29,SKU0169,647,43,5,151
2024-10-27,SKU0170,1417,91,9,377
2024-11-03,SKU0170,1343,97,9,377
2024-11-10,SKU0170,1400,112,9,377
2024-11-17,SKU0170,1025,89,9,377
2024-11-24,SKU0170,1006,85,9,377
2024-12-01,SKU0170,958,88,9,377
2024-12-08,SKU0170,938,102,9,377
2024-12-15,SKU0170,902,98,9,377
2024-12-22,SKU0170,796,96,9,377
2024-12-29,SKU0170,530,112,9,377
2025-01-05,SKU0170,397,92,9,377
2025-01-12,SKU0170,347,98,9,377
2025-01-19,SKU0170,314,85,9,377
2025-01-26,SKU0170,377,84,9,377
2025-02-02,SKU0170,414,116,9,377
2025-02-09,SKU0170,600,101,9,377
2025-02-16,SKU0170,722,110,9,377
2025-02-23,SKU0170,744,94,9,377
2025-03-02,SKU0170,747,110,9,377
2025-03-09,SKU0170,842,109,9,377
2025-03-16,SKU0170,874,107,9,377
2025-03-23,SKU0170,943,79,9,377
2025-03-30,SKU0170,960,105,9,377
2025-04-06,SKU0170,965,91,9,377
2025-04-13,SKU0170,1095,122,9,377
2025-04-20,SKU0170,1048,100,9,377
2025-04-27,SKU0170,1055,109,9,377
2025-05-04,SKU0170,1137,90,9,377
2025-05-11,SKU0170,1078,94,9,377
2025-05-18,SKU0170,1007,92,9,377
2025-05-25,SKU0170,1014,114,9,377
2025-06-01,SKU0170,1128,102,9,377
2025-06-08,SKU0170,1147,95,9,377
2025-06-15,SKU0170,1003,93,9,377
2025-06-22,SKU0170,959,97,9,377
2025-06-29,SKU0170,1036,90,9,377
2025-07-06,SKU0170,1017,94,9,377
2025-07-13,SKU0170,1006,99,9,377
2025-07-20,SKU0170,1031,94,9,377
2025-07-27,SKU0170,1058,107,9,377
2025-08-03,SKU0170,1080,95,9,377
2025-08-10,SKU0170,1165,96,9,377
2025-08-17,SKU0170,1169,99,9,377
2025-08-24,SKU0170,1097,96,9,377
2025-08-31,SKU0170,1145,94,9,377
2024-01-10,SKU0171,1234,124,15,605
2024-01-17,SKU0171,1230,113,15,605
2024-01-24,SKU0171,1243,133,15,605
2024-01-31,SKU0171,1325,116,15,605
2024-02-07,SKU0171,1395,115,15,605
2024-02-14,SKU0171,1472,115,15,605
2024-02-21,SKU0171,1477,137,15,605
2024-02-28,SKU0171,1455,126,15,605
2024-03-06,SKU0171,1484,130,15,605
2024-03-13,SKU0171,1402,138,15,605
2024-03-20,SKU0171,1459,157,15,605
2024-03-27,SKU0171,1484,129,15,605
2024-04-03,SKU0171,1525,135,15,605
2024-04-10,SKU0171,1650,124,15,605
2024-04-17,SKU0171,1674,132,15,605
2024-04-24,SKU0171,1732,112,15,605
2024-05-01,SKU0171,1713,121,15,605
2024-05-08,SKU0171,1770,115,15,605
2024-05-15,SKU0171,1748,134,15,605
2024-05-22,SKU0171,1770,136,15,605
2024-05-29,SKU0171,1756,97,15,605
2024-06-05,SKU0171,1784,126,15,605
2024-06-12,SKU0171,1776,131,15,605
2024-06-19,SKU0171,1805,123,15,605
2024-06-26,SKU0171,1840,117,15,605
2024-07-03,SKU0171,1920,116,15,605
2024-07-10,SKU0171,1946,131,15,605
2024-07-17,SKU0171,2003,118,15,605
2024-07-24,SKU0171,1957,143,15,605
2024-07-31,SKU0171,2049,123,15,605
2024-08-07,SKU0171,2064,123,15,605
2024-08-14,SKU0171,2069,120,15,605
2024-08-21,SKU0171,1919,119,15,605
2024-08-28,SKU0171,1922,135,15,605
2024-09-04,SKU0171,1959,131,15,605
2024-09-11,SKU0171,1913,112,15,605
2024-09-18,SKU0171,1826,140,15,605
2024-09-25,SKU0171,1804,132,15,605
2024-10-02,SKU0171,1724,141,15,605
2024-10-09,SKU0171,1659,136,15,605
2024-10-16,SKU0171,1709,106,15,605
2024-10-23,SKU0171,1680,118,15,605
2024-10-30,SKU0171,1622,124,15,605
2024-11-06,SKU0171,1618,123,15,605
2024-11-13,SKU0171,1491,116,15,605
2024-11-20,SKU0171,1325,131,15,605
2024-11-27,SKU0171,1278,136,15,605
2024-12-04,SKU0171,1276,126,15,605
2024-12-11,SKU0171,1124,123,15,605
2024-12-18,SKU0171,1134,131,15,605
2024-12-25,SKU0171,998,145,15,605
2025-01-01,SKU0171,700,136,15,605
2025-01-08,SKU0171,667,127,15,605
2025-01-15,SKU0171,616,133,15,605
2025-01-22,SKU0171,621,114,15,605
2025-01-29,SKU0171,671,156,15,605
2025-02-05,SKU0171,753,119,15,605
2025-02-12,SKU0171,678,119,15,605
2025-02-19,SKU0171,652,113,15,605
2025-02-26,SKU0171,743,117,15,605
2025-03-05,SKU0171,707,124,15,605
2025-03-12,SKU0171,784,122,15,605
2025-03-19,SKU0171,817,129,15,605
2025-03-26,SKU0171,841,104,15,605
2025-04-02,SKU0171,795,133,15,605
2025-04-09,SKU0171,798,113,15,605
2025-04-16,SKU0171,722,137,15,605
2025-04-23,SKU0171,729,111,15,605
2025-04-30,SKU0171,721,152,15,605
2025-05-07,SKU0171,732,127,15,605
2025-05-14,SKU0171,668,124,15,605
2025-05-21,SKU0171,540,133,15,605
2025-05-28,SKU0171,511,121,15,605
2025-06-04,SKU0171,459,124,15,605
2025-06-11,SKU0171,435,127,15,605
2025-06-18,SKU0171,332,119,15,605
2025-06-25,SKU0171,265,128,15,605
2025-07-02,SKU0171,274,116,15,605
2025-07-09,SKU0171,297,103,15,605
2025-07-16,SKU0171,351,130,15,605
2025-07-23,SKU0171,193,127,15,605
2025-07-30,SKU0171,189,138,15,605
2025-08-06,SKU0171,161,134,15,605
2025-08-13,SKU0171,45,126,15,605
2025-08-20,SKU0171,8,131,15,605
2025-08-27,SKU0171,94,137,15,605
2023-11-02,SKU0172,149,33,9,108
2023-11-09,SKU0172,119,23,9,108
2023-11-16,SKU0172,121,18,9,108
2023-11-23,SKU0172,68,21,9,108
2023-11-30,SKU0172,15,33,9,108
2023-12-07,SKU0172,33,21,9,108
2023-12-14,SKU0172,7,29,9,108
2023-12-21,SKU0172,0,25,9,108
2023-12-28,SKU0172,0,19,9,108
2024-01-04,SKU0172,0,22,9,108
2024-01-11,SKU0172,0,29,9,108
2024-01-18,SKU0172,6,27,9,108
2024-01-25,SKU0172,0,24,9,108
2024-02-01,SKU0172,0,14,9,108
2024-02-08,SKU0172,0,18,9,108
2024-02-15,SKU0172,0,15,9,108
2024-02-22,SKU0172,0,19,9,108
2024-02-29,SKU0172,7,28,9,108
2024-03-07,SKU0172,0,29,9,108
2024-03-14,SKU0172,0,27,9,108
2024-03-21,SKU0172,20,33,9,108
2024-03-28,SKU0172,21,21,9,108
2024-04-04,SKU0172,25,27,9,108
2024-04-11,SKU0172,0,24,9,108
2024-04-18,SKU0172,20,16,9,108
2024-04-25,SKU0172,4,19,9,108
2024-05-02,SKU0172,2,24,9,108
2024-05-09,SKU0172,0,24,9,108
2024-05-16,SKU0172,17,20,9,108
2024-05-23,SKU0172,37,20,9,108
2024-05-30,SKU0172,48,21,9,108
2024-06-06,SKU0172,41,24,9,108
2024-06-13,SKU0172,21,19,9,108
2024-06-20,SKU0172,34,22,9,108
2024-06-27,SKU0172,70,16,9,108
2024-07-04,SKU0172,86,21,9,108
2024-07-11,SKU0172,78,23,9,108
2024-07-18,SKU0172,103,28,9,108
2024-07-25,SKU0172,134,19,9,108
2024-08-01,SKU0172,147,20,9,108
2024-08-08,SKU0172,162,30,9,108
2024-08-15,SKU0172,163,14,9,108
2024-08-22,SKU0172,143,22,9,108
2024-08-29,SKU0172,176,33,9,108
2024-09-05,SKU0172,174,30,9,108
2024-09-12,SKU0172,182,22,9,108
2024-09-19,SKU0172,218,32,9,108
2024-09-26,SKU0172,225,20,9,108
2024-10-03,SKU0172,223,20,9,108
2024-10-10,SKU0172,243,23,9,108
2024-10-17,SKU0172,244,23,9,108
2024-10-24,SKU0172,227,19,9,108
2024-10-31,SKU0172,210,25,9,108
2024-11-07,SKU0172,228,35,9,108
2024-11-14,SKU0172,176,26,9,108
2024-11-21,SKU0172,183,24,9,108
2024-11-28,SKU0172,151,12,9,108
2024-12-05,SKU0172,134,22,9,108
2024-12-12,SKU0172,117,21,9,108
2024-12-19,SKU0172,147,24,9,108
2024-12-26,SKU0172,66,36,9,108
2025-01-02,SKU0172,0,27,9,108
2025-01-09,SKU0172,0,24,9,108
2025-01-16,SKU0172,11,17,9,108
2025-01-23,SKU0172,8,26,9,108
2025-01-30,SKU0172,0,28,9,108
2025-02-06,SKU0172,0,14,9,108
2025-02-13,SKU0172,6,19,9,108
2025-02-20,SKU0172,45,22,9,108
2025-02-27,SKU0172,44,20,9,108
2025-03-06,SKU0172,89,17,9,108
2025-03-13,SKU0172,100,30,9,108
2025-03-20,SKU0172,89,28,9,108
2025-03-27,SKU0172,123,23,9,108
2025-04-03,SKU0172,114,26,9,108
2025-04-10,SKU0172,111,26,9,108
2025-04-17,SKU0172,126,23,9,108
2025-04-24,SKU0172,126,18,9,108
2025-05-01,SKU0172,168,25,9,108
2025-05-08,SKU0172,179,19,9,108
2025-05-15,SKU0172,199,28,9,108
2025-05-22,SKU0172,209,18,9,108
2025-05-29,SKU0172,202,23,9,108
2025-06-05,SKU0172,203,24,9,108
2025-06-12,SKU0172,158,21,9,108
2025-06-19,SKU0172,188,23,9,108
2025-06-26,SKU0172,181,22,9,108
2025-07-03,SKU0172,193,18,9,108
2025-07-10,SKU0172,222,24,9,108
2025-07-17,SKU0172,230,36,9,108
2025-07-24,SKU0172,246,27,9,108
2025-07-31,SKU0172,275,25,9,108
2025-08-07,SKU0172,285,31,9,108
2025-08-14,SKU0172,305,21,9,108
2025-08-21,SKU0172,295,20,9,108
2025-08-28,SKU0172,316,26,9,108
2025-04-20,SKU0173,430,26,5,89
2025-04-27,SKU0173,399,22,5,89
2025-05-04,SKU0173,441,26,5,89
2025-05-11,SKU0173,472,27,5,89
2025-05-18,SKU0173,444,18,5,89
2025-05-25,SKU0173,407,24,5,89
2025-06-01,SKU0173,421,19,5,89
2025-06-08,SKU0173,328,22,5,89
2025-06-15,SKU0173,253,31,5,89
2025-06-22,SKU0173,188,19,5,89
2025-06-29,SKU0173,196,25,5,89
2025-07-06,SKU0173,181,23,5,89
2025-07-13,SKU0173,156,21,5,89
2025-07-20,SKU0173,162,26,5,89
2025-07-27,SKU0173,134,25,5,89
2025-08-03,SKU0173,118,23,5,89
2025-08-10,SKU0173,129,28,5,89
2025-08-17,SKU0173,182,28,5,89
2025-08-24,SKU0173,198,28,5,89
2025-08-31,SKU0173,229,22,5,89
2024-03-22,SKU0174,1336,153,15,740
2024-03-29,SKU0174,1140,188,15,740
2024-04-05,SKU0174,1102,182,15,740
2024-04-12,SKU0174,1190,184,15,740
2024-04-19,SKU0174,1071,200,15,740
2024-04-26,SKU0174,1041,173,15,740
2024-05-03,SKU0174,1111,176,15,740
2024-05-10,SKU0174,1054,182,15,740
2024-05-17,SKU0174,1060,173,15,740
2024-05-24,SKU0174,1141,218,15,740
2024-05-31,SKU0174,1180,176,15,740
2024-06-07,SKU0174,985,199,15,740
2024-06-14,SKU0174,793,194,15,740
2024-06-21,SKU0174,664,171,15,740
2024-06-28,SKU0174,677,206,15,740
2024-07-05,SKU0174,682,181,15,740
2024-07-12,SKU0174,751,177,15,740
2024-07-19,SKU0174,777,191,15,740
2024-07-26,SKU0174,903,195,15,740
2024-08-02,SKU0174,902,154,15,740
2024-08-09,SKU0174,1062,227,15,740
2024-08-16,SKU0174,1079,211,15,740
2024-08-23,SKU0174,1224,185,15,740
2024-08-30,SKU0174,1330,197,15,740
2024-09-06,SKU0174,1411,184,15,740
2024-09-13,SKU0174,1364,176,15,740
2024-09-20,SKU0174,1274,187,15,740
2024-09-27,SKU0174,1344,169,15,740
2024-10-04,SKU0174,1413,189,15,740
2024-10-11,SKU0174,1489,184,15,740
2024-10-18,SKU0174,1558,182,15,740
2024-10-25,SKU0174,1604,185,15,740
2024-11-01,SKU0174,1725,169,15,740
2024-11-08,SKU0174,1766,179,15,740
2024-11-15,SKU0174,1644,199,15,740
2024-11-22,SKU0174,1559,187,15,740
2024-11-29,SKU0174,1509,191,15,740
2024-12-06,SKU0174,1519,190,15,740
2024-12-13,SKU0174,1523,181,15,740
2024-12-20,SKU0174,1525,171,15,740
2024-12-27,SKU0174,1164,177,15,740
2025-01-03,SKU0174,874,203,15,740
2025-01-10,SKU0174,893,209,15,740
2025-01-17,SKU0174,809,192,15,740
2025-01-24,SKU0174,649,175,15,740
2025-01-31,SKU0174,532,184,15,740
2025-02-07,SKU0174,517,174,15,740
2025-02-14,SKU0174,346,191,15,740
2025-02-21,SKU0174,218,165,15,740
2025-02-28,SKU0174,206,198,15,740
2025-03-07,SKU0174,86,180,15,740
2025-03-14,SKU0174,6,184,15,740
2025-03-21,SKU0174,0,161,15,740
2025-03-28,SKU0174,0,176,15,740
2025-04-04,SKU0174,0,163,15,740
2025-04-11,SKU0174,0,197,15,740
2025-04-18,SKU0174,40,170,15,740
2025-04-25,SKU0174,6,156,15,740
2025-05-02,SKU0174,0,175,15,740
2025-05-09,SKU0174,170,196,15,740
2025-05-16,SKU0174,209,176,15,740
2025-05-23,SKU0174,311,168,15,740
2025-05-30,SKU0174,258,185,15,740
2025-06-06,SKU0174,21,189,15,740
2025-06-13,SKU0174,0,175,15,740
2025-06-20,SKU0174,21,161,15,740
2025-06-27,SKU0174,19,187,15,740
2025-07-04,SKU0174,22,196,15,740
2025-07-11,SKU0174,160,198,15,740
2025-07-18,SKU0174,273,177,15,740
2025-07-25,SKU0174,308,169,15,740
2025-08-01,SKU0174,321,182,15,740
2025-08-08,SKU0174,402,172,15,740
2025-08-15,SKU0174,503,183,15,740
2025-08-22,SKU0174,570,200,15,740
2025-08-29,SKU0174,613,188,15,740
2025-07-21,SKU0175,1659,198,16,635
2025-07-28,SKU0175,1510,186,16,635
2025-08-04,SKU0175,1510,186,16,635
2025-08-11,SKU0175,1552,196,16,635
2025-08-18,SKU0175,1592,202,16,635
2025-08-25,SKU0175,1601,184,16,635
2023-11-19,SKU0176,716,76,14,396
2023-11-26,SKU0176,672,107,14,396
2023-12-03,SKU0176,634,98,14,396
2023-12-10,SKU0176,615,82,14,396
2023-12-17,SKU0176,570,101,14,396
